;Tarih;TP_DB_B39
0;1989-Q4;5745.0
1;1990-Q1;6663.0
2;1990-Q2;7387.0
3;1990-Q3;8995.0
4;1990-Q4;9500.0
5;1991-Q1;9179.0
6;1991-Q2;8822.0
7;1991-Q3;8626.0
8;1991-Q4;9117.0
9;1992-Q1;8819.0
10;1992-Q2;10203.0
11;1992-Q3;11701.0
12;1992-Q4;12660.0
13;1993-Q1;12581.0
14;1993-Q2;14455.0
15;1993-Q3;16497.0
16;1993-Q4;18473.0
17;1994-Q1;15815.0
18;1994-Q2;13129.0
19;1994-Q3;12046.0
20;1994-Q4;11187.0
21;1995-Q1;13023.0
22;1995-Q2;14064.0
23;1995-Q3;15404.0
24;1995-Q4;15500.0
25;1996-Q1;16016.0
26;1996-Q2;18323.0
27;1996-Q3;17341.0
28;1996-Q4;17072.0
29;1997-Q1;15452.0
30;1997-Q2;16789.0
31;1997-Q3;17437.0
32;1997-Q4;17691.0
33;1998-Q1;18170.0
34;1998-Q2;19676.0
35;1998-Q3;20855.0
36;1998-Q4;20774.0
37;1999-Q1;20668.0
38;1999-Q2;20462.0
39;1999-Q3;21608.0
40;1999-Q4;22921.0
41;2000-Q1;24175.0
42;2000-Q2;24436.0
43;2000-Q3;25994.0
44;2000-Q4;28301.0
45;2001-Q1;26029.0
46;2001-Q2;22132.0
47;2001-Q3;20108.0
48;2001-Q4;16403.0
49;2002-Q1;16073.0
50;2002-Q2;17470.0
51;2002-Q3;16799.0
52;2002-Q4;18679.0
53;2003-Q1;19859.0
54;2003-Q2;21085.0
55;2003-Q3;24821.0
56;2003-Q4;27290.0
57;2004-Q1;28860.0
58;2004-Q2;32204.0
59;2004-Q3;34652.0
60;2004-Q4;36705.0
61;2005-Q1;37328.0
62;2005-Q2;40255.0
63;2005-Q3;43620.0
64;2005-Q4;43563.0
65;2006-Q1;45995.0
66;2006-Q2;49637.0
67;2006-Q3;48702.0
68;2006-Q4;49348.0
69;2007-Q1;42360.0
70;2007-Q2;46710.0
71;2007-Q3;46621.0
72;2007-Q4;51794.0
73;2008-Q1;53959.0
74;2008-Q2;61848.0
75;2008-Q3;66056.0
76;2008-Q4;56370.0
77;2009-Q1;50419.0
78;2009-Q2;52664.0
79;2009-Q3;53603.0
80;2009-Q4;56126.0
81;2010-Q1;60227.0
82;2010-Q2;70477.0
83;2010-Q3;79081.0
84;2010-Q4;92570.0
85;2011-Q1;89695.0
86;2011-Q2;100995.0
87;2011-Q3;100801.0
88;2011-Q4;96740.0
89;2012-Q1;101012.0
90;2012-Q2;109643.0
91;2012-Q3;110467.0
92;2012-Q4;114667.0
93;2013-Q1;124624.0
94;2013-Q2;134705.0
95;2013-Q3;136944.0
96;2013-Q4;140494.0
97;2014-Q1;134027.0
98;2014-Q2;139293.0
99;2014-Q3;139150.0
100;2014-Q4;138345.0
101;2015-Q1;132772.0
102;2015-Q2;129263.0
103;2015-Q3;118803.0
104;2015-Q4;102816.0
105;2016-Q1;105911.0
106;2016-Q2;106559.0
107;2016-Q3;100733.0
108;2016-Q4;90035.0
109;2017-Q1;96521.0
110;2017-Q2;102603.0
111;2017-Q3;105333.0
112;2017-Q4;109576.0
113;2018-Q1;108354.0
114;2018-Q2;106994.0
115;2018-Q3;99460.0
116;2018-Q4;92922.0
117;2019-Q1;93305.0
118;2019-Q2;95904.0
119;2019-Q3;93924.0
120;2019-Q4;95778.0
121;2020-Q1;92465.0
122;2020-Q2;99052.0
123;2020-Q3;105622.0
124;2020-Q4;111193.0
125;2021-Q1;112555.0
126;2021-Q2;119737.0
127;2021-Q3;121687.0
128;2021-Q4;118284.0
129;2022-Q1;128269.0
130;2022-Q2;133278.0
131;2022-Q3;138293.0
132;2022-Q4;148337.0
133;2023-Q1;160662.0
134;2023-Q2;164591.0
135;2023-Q3;167659.0
